DOI,Sample_ID,Subsample_ID,Source,Concentration,Concentration_Units,normalized_particle/L_concentration,materialdirty,polymeric,PE,PP,PS,PET,nonpolymeric,polyester,acrylic,polypropylene,nylon,cellulose,PETE,semi-synthetic cellulose,PVA,polyamide,poly(vinylidene fluorine),poly(trimellitamideimide),neoprene,cotton,butadiene/butyl rubber,acylonitrile,acrylic,wool,urethane
doi.org/10.1016/j.watres.2018.10.013,Porcupine_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Porcupine_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Portal_Creek_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Portal_Creek_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Portal_Creek_4A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Sourdough_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Sourdough_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Spanish_Creek_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Storm_Castle_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Storm_Castle_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Storm_Castle_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Storm_Castle_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Taylor_Fork_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
doi.org/10.1016/j.watres.2018.10.013,Taylor_Fork_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Surface water,0,particles/L,0,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,,,,,0.13,,0.2,,0.04,,,,0.3,0.02,0.04,0.02,0.02,0.02,0.05,0.04,0.02,0.04,0.02,0.04
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 1,N/A,River Water,0.1,particles/m^3,0.0001,"693 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,0.02119,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 2,N/A,River Water,0.07,particles/m^3,0.00007,"694 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,0.02119,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 3,N/A,River Water,0.02,particles/m^3,0.00002,"695 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 4,N/A,River Water,0.02,particles/m^3,0.00002,"696 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 5,N/A,River Water,0.01,particles/m^3,0.00001,"697 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 6,N/A,River Water,0.02,particles/m^3,0.00002,"698 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 7,N/A,River Water,0.02,particles/m^3,0.00002,"699 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 8,N/A,River Water,0.01,particles/m^3,0.00001,"700 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 9,N/A,River Water,0.01,particles/m^3,0.00001,"701 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 10,N/A,River Water,0,particles/m^3,0,"702 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 11,N/A,River Water,0.01,particles/m^3,0.00001,"703 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 12,N/A,River Water,0.03,particles/m^3,0.00003,"704 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 13,N/A,River Water,0.18,particles/m^3,0.00018,"705 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 14,N/A,River Water,0.08,particles/m^3,0.00008,"706 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 15,N/A,River Water,0.1,particles/m^3,0.0001,"707 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 16,N/A,River Water,0.01,particles/m^3,0.00001,"708 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 17,N/A,River Water,0.05,particles/m^3,0.00005,"709 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 18,N/A,River Water,0.01,particles/m^3,0.00001,"710 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 19,N/A,River Water,0.53,particles/m^3,0.00053,"711 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 20,N/A,River Water,1.28,particles/m^3,0.00128,"712 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 21,N/A,River Water,0.96,particles/m^3,0.00096,"713 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 22,N/A,River Water,0.66,particles/m^3,0.00066,"714 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 23,N/A,River Water,0.82,particles/m^3,0.00082,"715 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 24,N/A,River Water,0.38,particles/m^3,0.00038,"716 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 25,N/A,River Water,2.13,particles/m^3,0.00213,"717 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 26,N/A,River Water,4.4,particles/m^3,0.0044,"718 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 27,N/A,River Water,1.49,particles/m^3,0.00149,"719 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 28,N/A,River Water,0.6,particles/m^3,0.0006,"720 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 29,N/A,River Water,1.2,particles/m^3,0.0012,"721 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 30,N/A,River Water,1.1,particles/m^3,0.0011,"722 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 31,N/A,River Water,4.28,particles/m^3,0.00428,"723 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 32,N/A,River Water,6.82,particles/m^3,0.00682,"724 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 33,N/A,River Water,0.45,particles/m^3,0.00045,"725 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 34,N/A,River Water,0.94,particles/m^3,0.00094,"726 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 35,N/A,River Water,0.33,particles/m^3,0.00033,"727 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 36,N/A,River Water,0.68,particles/m^3,0.00068,"728 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 37,N/A,River Water,1.24,particles/m^3,0.00124,"729 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 38,N/A,River Water,1.48,particles/m^3,0.00148,"730 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 39,N/A,River Water,3.06,particles/m^3,0.00306,"731 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 40,N/A,River Water,1.86,particles/m^3,0.00186,"732 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 41,N/A,River Water,8.65,particles/m^3,0.00865,"733 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 42,N/A,River Water,1.01,particles/m^3,0.00101,"734 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 43,N/A,River Water,2.83,particles/m^3,0.00283,"735 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 44,N/A,River Water,2.7,particles/m^3,0.0027,"736 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 45,N/A,River Water,1.08,particles/m^3,0.00108,"737 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 46,N/A,River Water,0.44,particles/m^3,0.00044,"738 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 47,N/A,River Water,1.37,particles/m^3,0.00137,"739 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 48,N/A,River Water,4.94,particles/m^3,0.00494,"740 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 49,N/A,River Water,3.31,particles/m^3,0.00331,"741 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 50,N/A,River Water,2.66,particles/m^3,0.00266,"742 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 51,N/A,River Water,0.65,particles/m^3,0.00065,"743 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 52,N/A,River Water,2.32,particles/m^3,0.00232,"744 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 53,N/A,River Water,1.75,particles/m^3,0.00175,"745 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,
 doi.org/10.1021/acsestwater.1c00072,doi.org/10.1021/acsestwater.1c00072 | 54,N/A,River Water,0.58,particles/m^3,0.00058,"746 PE,PP,PS,PET particles 15 nonpolymeric particles",0.97881,,,,,,,,,,,,,,,,,,,,,,,